3.0359344463579e-10,3.0359344463579e-10,3.0359344463579e-10,3.0359344463579e-10,3.0359344463579e-10,3.0359344463579e-10,3.0359344463579e-10,3.0359344463579e-10,3.0359344463579e-10,3.0359344463579e-10,3.0359344463579e-10,3.0359344463579e-10,3.0359344463579e-10,3.0359344463579e-10,3.0359344463579e-10,3.0359344463579e-10,3.0359344463579e-10,3.0359344463579e-10,3.0359344463579e-10,3.0359344463579e-10,3.0359344463579e-10,3.0359344463579e-10,3.0359344463579e-10,3.0359344463579e-10,3.0359344463579e-10
5.38132256666487e-09,5.38132256666487e-09,5.38132256666487e-09,5.38132256666487e-09,5.38132256666487e-09,5.38132256666487e-09,5.38132256666487e-09,5.38132256666487e-09,5.38132256666487e-09,5.38132256666487e-09,5.38132256666487e-09,5.38132256666487e-09,5.38132256666487e-09,5.38132256666487e-09,5.38132256666487e-09,5.38132256666487e-09,5.38132256666487e-09,5.38132256666487e-09,5.38132256666487e-09,5.38132256666487e-09,5.38132256666487e-09,5.38132256666487e-09,5.38132256666487e-09,5.38132256666487e-09,5.38132256666487e-09
7.42868665906821e-08,7.42868665906821e-08,7.42868665906821e-08,7.42868665906821e-08,7.42868665906821e-08,7.42868665906821e-08,7.42868665906821e-08,7.42868665906821e-08,7.42868665906821e-08,7.42868665906821e-08,7.42868665906821e-08,7.42868665906821e-08,7.42868665906821e-08,7.42868665906821e-08,7.42868665906821e-08,7.42868665906821e-08,7.42868665906821e-08,7.42868665906821e-08,7.42868665906821e-08,7.42868665906821e-08,7.42868665906821e-08,7.42868665906821e-08,7.42868665906821e-08,7.42868665906821e-08,7.42868665906821e-08
7.98659082268719e-07,7.98659082268719e-07,7.98659082268719e-07,7.98659082268719e-07,7.98659082268719e-07,7.98659082268719e-07,7.98659082268719e-07,7.98659082268719e-07,7.98659082268719e-07,7.98659082268719e-07,7.98659082268719e-07,7.98659082268719e-07,7.98659082268719e-07,7.98659082268719e-07,7.98659082268719e-07,7.98659082268719e-07,7.98659082268719e-07,7.98659082268719e-07,7.98659082268719e-07,7.98659082268719e-07,7.98659082268719e-07,7.98659082268719e-07,7.98659082268719e-07,7.98659082268719e-07,7.98659082268719e-07
6.68709062379778e-06,6.68709062379778e-06,6.68709062379778e-06,6.68709062379778e-06,6.68709062379778e-06,6.68709062379778e-06,6.68709062379778e-06,6.68709062379778e-06,6.68709062379778e-06,6.68709062379778e-06,6.68709062379778e-06,6.68709062379778e-06,6.68709062379778e-06,6.68709062379778e-06,6.68709062379778e-06,6.68709062379778e-06,6.68709062379778e-06,6.68709062379778e-06,6.68709062379778e-06,6.68709062379778e-06,6.68709062379778e-06,6.68709062379778e-06,6.68709062379778e-06,6.68709062379778e-06,6.68709062379778e-06
4.36053083990408e-05,4.36053083990408e-05,4.36053083990408e-05,4.36053083990408e-05,4.36053083990408e-05,4.36053083990408e-05,4.36053083990408e-05,4.36053083990408e-05,4.36053083990408e-05,4.36053083990408e-05,4.36053083990408e-05,4.36053083990408e-05,4.36053083990408e-05,4.36053083990408e-05,4.36053083990408e-05,4.36053083990408e-05,4.36053083990408e-05,4.36053083990408e-05,4.36053083990408e-05,4.36053083990408e-05,4.36053083990408e-05,4.36053083990408e-05,4.36053083990408e-05,4.36053083990408e-05,4.36053083990408e-05
0.000221446028295797,0.000221446028295797,0.000221446028295797,0.000221446028295797,0.000221446028295797,0.000221446028295797,0.000221446028295797,0.000221446028295797,0.000221446028295797,0.000221446028295797,0.000221446028295797,0.000221446028295797,0.000221446028295797,0.000221446028295797,0.000221446028295797,0.000221446028295797,0.000221446028295797,0.000221446028295797,0.000221446028295797,0.000221446028295797,0.000221446028295797,0.000221446028295797,0.000221446028295797,0.000221446028295797,0.000221446028295797
0.000875836031895919,0.000875836031895919,0.000875836031895919,0.000875836031895919,0.000875836031895919,0.000875836031895919,0.000875836031895919,0.000875836031895919,0.000875836031895919,0.000875836031895919,0.000875836031895919,0.000875836031895919,0.000875836031895919,0.000875836031895919,0.000875836031895919,0.000875836031895919,0.000875836031895919,0.000875836031895919,0.000875836031895919,0.000875836031895919,0.000875836031895919,0.000875836031895919,0.000875836031895919,0.000875836031895919,0.000875836031895919
0.00269776490233532,0.00269776490233532,0.00269776490233532,0.00269776490233532,0.00269776490233532,0.00269776490233532,0.00269776490233532,0.00269776490233532,0.00269776490233532,0.00269776490233532,0.00269776490233532,0.00269776490233532,0.00269776490233532,0.00269776490233532,0.00269776490233532,0.00269776490233532,0.00269776490233532,0.00269776490233532,0.00269776490233532,0.00269776490233532,0.00269776490233532,0.00269776490233532,0.00269776490233532,0.00269776490233532,0.00269776490233532
0.00647160157314376,0.00647160157314376,0.00647160157314376,0.00647160157314376,0.00647160157314376,0.00647160157314376,0.00647160157314376,0.00647160157314376,0.00647160157314376,0.00647160157314376,0.00647160157314376,0.00647160157314376,0.00647160157314376,0.00647160157314376,0.00647160157314376,0.00647160157314376,0.00647160157314376,0.00647160157314376,0.00647160157314376,0.00647160157314376,0.00647160157314376,0.00647160157314376,0.00647160157314376,0.00647160157314376,0.00647160157314376
0.0120905434771378,0.0120905434771378,0.0120905434771378,0.0120905434771378,0.0120905434771378,0.0120905434771378,0.0120905434771378,0.0120905434771378,0.0120905434771378,0.0120905434771378,0.0120905434771378,0.0120905434771378,0.0120905434771378,0.0120905434771378,0.0120905434771378,0.0120905434771378,0.0120905434771378,0.0120905434771378,0.0120905434771378,0.0120905434771378,0.0120905434771378,0.0120905434771378,0.0120905434771378,0.0120905434771378,0.0120905434771378
0.0175916369573037,0.0175916369573037,0.0175916369573037,0.0175916369573037,0.0175916369573037,0.0175916369573037,0.0175916369573037,0.0175916369573037,0.0175916369573037,0.0175916369573037,0.0175916369573037,0.0175916369573037,0.0175916369573037,0.0175916369573037,0.0175916369573037,0.0175916369573037,0.0175916369573037,0.0175916369573037,0.0175916369573037,0.0175916369573037,0.0175916369573037,0.0175916369573037,0.0175916369573037,0.0175916369573037,0.0175916369573037
