2.047997460938086434e+01,2.048000390624049416e+01,2.048001367186968480e+01,2.048000390624049416e+01,2.047997460938086434e+01
1.024000195312024708e+01,1.024001660157101945e+01,1.024002148439259940e+01,1.024001660157101945e+01,1.024000195312024708e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.024000195312024708e+01,-1.024001660157101945e+01,-1.024002148439259940e+01,-1.024001660157101945e+01,-1.024000195312024708e+01
-2.047997460938086434e+01,-2.048000390624049416e+01,-2.048001367186968480e+01,-2.048000390624049416e+01,-2.047997460938086434e+01
